[transformers] PyTorch was not found. Models won't be available and only tokenizers, configuration and file/data utilities can be used.
2026-09-18 14:22:49,592 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:49,698 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:49,879 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:51,883 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:52,147 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:52,464 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:53,370 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:53,704 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:54,894 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:55,394 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:55,394 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:55,799 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:56,006 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:57,058 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:58,199 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:22:59,063 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:00,163 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:02,885 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:02,885 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:03,089 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:03,204 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:04,404 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:04,821 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:06,418 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:06,835 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:07,036 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:07,545 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:07,777 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:08,879 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:09,378 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:09,378 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:09,904 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:10,108 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:11,917 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:12,594 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:13,493 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:16,407 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:17,012 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:17,147 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:17,455 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:17,576 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:18,140 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:19,383 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:21,048 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:21,121 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:21,617 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:22,036 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:22,365 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:22,414 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:22,918 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:22,918 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:23,393 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:23,509 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:25,192 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:25,773 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:25,773 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:29,768 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:30,167 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:30,310 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:30,924 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:31,129 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:31,530 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:31,971 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:32,877 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:33,538 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:34,568 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:34,970 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:35,026 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:35,829 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:36,328 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:36,328 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:36,806 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:36,919 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:37,092 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:38,188 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:39,306 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:41,003 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:43,303 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:43,653 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:43,657 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:44,372 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:44,782 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:47,104 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:47,942 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
2026-09-18 14:23:48,509 INFO "POST /v1/chat/completions HTTP/1.1" 200 -
